"","iso2c","country","year","gdp.pc.wdi","cpi.wdi","unempl.wdi","population.wdi","gdp.pc.ppp.wdi"
"778","GR","Greece",1995,12918.7395810081,8.93705710712848,9.10000038146973,10634385,15322.9749802039
"779","GR","Greece",1996,13685.3205619765,8.19621948419669,9.69999980926514,10709173,15977.2825526144
"780","GR","Greece",1997,13298.4449353251,5.53897298061929,9.60000038146973,10776504,16907.8606736397
"781","GR","Greece",1998,13375.1492168094,4.7662255873896,10.8000001907349,10834880,17513.2734208053
"782","GR","Greece",1999,13140.0607783436,2.63678272889725,11.6999998092651,10882580,18120.4138627169
"783","GR","Greece",2000,11960.6644687404,3.16608252116926,11.1000003814697,10917482,19158.7813779259
"784","GR","Greece",2001,12418.6791235659,3.37396640976138,10.1999998092651,10951764,20696.1008725382
"785","GR","Greece",2002,13903.69055322,3.62936293606488,10.3000001907349,10983723,22385.8914951719
"786","GR","Greece",2003,18292.0098552546,3.5306507908941,9.69999980926514,11018324,23565.1170522603
"787","GR","Greece",2004,21676.4309223515,2.89884796952748,10.5,11055729,25109.5924877199
"788","GR","Greece",2005,22327.0080874066,3.5450730501112,9.80000019073486,11092913,25143.1609329539
"789","GR","Greece",2006,24557.8776127202,3.19594596980681,8.89999961853027,11127947,28012.7881513919
"790","GR","Greece",2007,28548.304446526,2.89500102047286,8.30000019073486,11163002,29025.076890772
"791","GR","Greece",2008,31700.4941221594,4.15279635958478,7.69999980926514,11186439,30872.4944539995
"792","GR","Greece",2009,29485.5098263532,1.21007395627576,9.5,11187085,30429.3349616029
"793","GR","Greece",2010,26863.0116050517,4.71298157635185,12.5,11153454,28900.8054859021
"794","GR","Greece",2011,25962.3689385998,3.329870173635,17.7000007629395,11123213,26675.4572316522
"795","GR","Greece",2012,22494.3781859902,1.50151979452973,24.2000007629395,11092771,25462.3590657531
"796","HU","Hungary",1960,NA,NA,NA,9983967,NA
"797","HU","Hungary",1961,NA,NA,NA,10029321,NA
"798","HU","Hungary",1962,NA,NA,NA,10061734,NA
"799","HU","Hungary",1963,NA,NA,NA,10087947,NA
"800","HU","Hungary",1964,NA,NA,NA,10119835,NA
"801","HU","Hungary",1965,NA,NA,NA,10147935,NA
"802","HU","Hungary",1966,NA,NA,NA,10178653,NA
"803","HU","Hungary",1967,NA,NA,NA,10216604,NA
"804","HU","Hungary",1968,NA,NA,NA,10255815,NA
"805","HU","Hungary",1969,NA,NA,NA,10298723,NA
"806","HU","Hungary",1970,NA,NA,NA,10337910,NA
"807","HU","Hungary",1971,NA,NA,NA,10367537,NA
"808","HU","Hungary",1972,NA,NA,NA,10398489,NA
"809","HU","Hungary",1973,NA,3.38797814176704,NA,10432055,NA
"810","HU","Hungary",1974,NA,1.79704016823479,NA,10478720,NA
"811","HU","Hungary",1975,NA,3.84215991793812,NA,10540525,NA
"812","HU","Hungary",1976,NA,5.22839833308663,NA,10598677,NA
"813","HU","Hungary",1977,NA,3.90889569564825,NA,10648031,NA
"814","HU","Hungary",1978,NA,4.6871427485311,NA,10684822,NA
"815","HU","Hungary",1979,NA,8.97641234700299,NA,10704152,NA
"816","HU","Hungary",1980,NA,9.2858574392134,NA,10711122,NA
"817","HU","Hungary",1981,NA,4.51127819541746,NA,10711848,NA
"818","HU","Hungary",1982,NA,7.01580394205324,NA,10705535,NA
"819","HU","Hungary",1983,NA,6.40341328822439,NA,10689463,NA
"820","HU","Hungary",1984,NA,8.65083234677815,NA,10668095,NA
"821","HU","Hungary",1985,NA,7.00685941447662,NA,10648713,NA
"822","HU","Hungary",1986,NA,5.29166666666691,NA,10630564,NA
"823","HU","Hungary",1987,NA,8.68223189552762,NA,10612741,NA
"824","HU","Hungary",1988,NA,15.7879405767554,NA,10596487,NA
"825","HU","Hungary",1989,NA,16.9496855345909,NA,10481719,NA
"826","HU","Hungary",1990,NA,28.9701532670075,NA,10373988,NA
"827","HU","Hungary",1991,3331.53952907757,34.2340088399632,11.6000003814697,10373400,8256.30360441719
"828","HU","Hungary",1992,3714.23521236804,22.9498011928433,9.89999961853027,10369341,8188.95262074258
"829","HU","Hungary",1993,3852.34410876593,22.4510534516631,12.1000003814697,10357523,8344.99516342462
"830","HU","Hungary",1994,4150.0565821501,18.866390041494,10.8000001907349,10343355,8785.77854388932
"831","HU","Hungary",1995,4469.59566887825,28.3028703613203,10.1999998092651,10328965,9115.30162394748
"832","HU","Hungary",1996,4504.67574140347,23.4281437125747,9.89999961853027,10311238,9400.63050617287
"833","HU","Hungary",1997,4574.14511495497,18.3141297756215,8.69999980926514,10290486,10042.3557400544
"834","HU","Hungary",1998,4728.79165573993,14.1750669172506,7.80000019073486,10266570,10761.2798825283
"835","HU","Hungary",1999,4782.97692964407,10.0309257781323,7,10237530,11222.2957284799
"836","HU","Hungary",2000,4613.70581249244,9.78058632418548,6.40000009536743,10210971,12073.3639513757
"837","HU","Hungary",2001,5254.77240655726,9.15627229339371,5.69999980926514,10187576,13611.9481552861
"838","HU","Hungary",2002,6631.44849761668,5.26154065372096,5.80000019073486,10158608,14885.2025893982
"839","HU","Hungary",2003,8365.46460543265,4.64845758354733,5.90000009536743,10129552,15591.9098004612
"840","HU","Hungary",2004,10206.3250947957,6.77995977473852,6.09999990463257,10107146,16389.4211925704
"841","HU","Hungary",2005,11092.4308034314,3.55080831408803,7.19999980926514,10087065,17215.8741312626
"842","HU","Hungary",2006,11342.8905545968,3.87831237322513,7.5,10071370,18583.6234627436
"843","HU","Hungary",2007,13781.1407869037,7.93500887526221,7.40000009536743,10055780,19269.6446438263
"844","HU","Hungary",2008,15598.3228874203,6.0661571530928,7.80000019073486,10038188,20742.4380939969
"845","HU","Hungary",2009,12906.7503953069,4.2091898428053,10,10022650,20800.6309951172
"846","HU","Hungary",2010,12958.2707011137,4.88134507606077,11.1999998092651,10000023,21477.6000817606
"847","HU","Hungary",2011,13983.4976428084,3.957267230955,10.8999996185303,9971727,22523.830711473
"848","HU","Hungary",2012,12784.2956083469,5.70582934156118,10.8999996185303,9920362,22493.99770989
"849","IE","Ireland",1960,685.61471237976,NA,NA,2828600,NA
"850","IE","Ireland",1961,739.276406442666,2.75699935863551,NA,2824400,NA
"851","IE","Ireland",1962,797.006288353959,4.26372712149086,NA,2836050,NA
"852","IE","Ireland",1963,852.135301717888,2.45362058668928,NA,2852650,NA
"853","IE","Ireland",1964,965.135422676745,6.71728971926295,NA,2866550,NA
"854","IE","Ireland",1965,1023.77372640936,4.9881235154395,NA,2877300,NA
"855","IE","Ireland",1966,1074.50650554958,3.05429864140272,NA,2888800,NA
"856","IE","Ireland",1967,1152.00495214994,3.18331503955194,NA,2902450,NA
"857","IE","Ireland",1968,1124.51663608246,4.68085106382976,NA,2915550,NA
"858","IE","Ireland",1969,1291.34992028637,7.41869918597567,NA,2932650,NA
"859","IE","Ireland",1970,1485.0311578691,8.20719016091012,NA,2957250,NA
"860","IE","Ireland",1971,1702.22393802501,8.96174863417669,NA,2992050,NA
"861","IE","Ireland",1972,2078.39122505803,8.60581745301066,NA,3036850,NA
"862","IE","Ireland",1973,2421.83570738849,11.4148503873296,NA,3085950,NA
"863","IE","Ireland",1974,2514.412979641,16.9761273212048,NA,3137500,NA
"864","IE","Ireland",1975,2970.44731824315,20.8758503401952,NA,3189550,NA
"865","IE","Ireland",1976,2916.68798981758,17.9856958613385,NA,3238050,NA
"866","IE","Ireland",1977,3423.65501297389,13.6363636362052,NA,3282200,NA
"867","IE","Ireland",1978,4395.58541371099,7.63461538485177,NA,3329100,NA
"868","IE","Ireland",1979,5424.55607767426,13.2392353048534,NA,3373750,NA
"869","IE","Ireland",1980,6366.08335766981,18.2234143261569,NA,3412800,NA
"870","IE","Ireland",1981,5980.16564688808,20.3433162902156,NA,3453000,NA
"871","IE","Ireland",1982,6154.47679350403,17.1168437026313,NA,3485800,NA
"872","IE","Ireland",1983,5909.33926301954,10.4949468769385,NA,3510600,NA
"873","IE","Ireland",1984,5686.3413829274,8.58348968134544,NA,3532423,NA
"874","IE","Ireland",1985,6005.7317919509,5.44276457885718,NA,3538082,NA
"875","IE","Ireland",1986,8104.06669767369,3.81502890173418,NA,3539690,NA
"876","IE","Ireland",1987,9572.36115685431,3.11804008908688,NA,3540057,NA
"877","IE","Ireland",1988,10705.1798359093,2.15982721382282,NA,3524949,NA
"878","IE","Ireland",1989,11164.6654812669,4.12262156448213,NA,3511009,NA
"879","IE","Ireland",1990,14017.2779129192,3.27411167512692,NA,3513974,13371.6021394287
"880","IE","Ireland",1991,14073.1264582644,3.19488817891367,15.8000001907349,3534235,14002.5722376475
"881","IE","Ireland",1992,15698.6805328355,3.11979042629198,15,3558430,14699.9395005742
"882","IE","Ireland",1993,14642.4320650501,1.40877598152433,15.6000003814697,3576261,15377.8844404588
"883","IE","Ireland",1994,15887.0483681707,2.34570712821672,14.6000003814697,3590386,16543.7515127296
"884","IE","Ireland",1995,19139.3395645121,2.51446372941706,12,3608841,18421.2593378244
"885","IE","Ireland",1996,20809.8239016037,1.69307575428692,11.6999998092651,3637510,19953.9850131491
"886","IE","Ireland",1997,22496.1245420985,1.43721095695486,10.1999998092651,3674171,22065.2515076441
"887","IE","Ireland",1998,24190.0662562864,2.42687802482983,7.69999980926514,3712696,24443.7970916348
"888","IE","Ireland",1999,26244.2523346304,1.64027149321267,5.80000019073486,3754786,26491.0714480043
"889","IE","Ireland",2000,26100.6668217544,5.56483027267677,4.30000019073486,3805174,29466.8483810539
"890","IE","Ireland",2001,28051.8354712738,4.87235484599738,3.70000004768372,3866243,31585.03499687
"891","IE","Ireland",2002,32354.3056454634,4.65195246179968,4.19999980926514,3931947,34246.1935165419
"892","IE","Ireland",2003,40904.5948300442,3.47988319273202,4.5,3996521,35787.6478569452
"893","IE","Ireland",2004,47425.636318742,2.19487340283757,4.5,4070262,37982.4245988022
"894","IE","Ireland",2005,50569.0777622876,2.43154099869602,4.30000019073486,4159914,40250.6700711474
"895","IE","Ireland",2006,53944.022309315,3.93889471319453,4.40000009536743,4273591,43714.3846596332
"896","IE","Ireland",2007,61218.6187098877,4.87992470954754,4.59999990463257,4398942,46668.0886625139
"897","IE","Ireland",2008,60968.8376337523,4.05350628293459,6,4489544,43743.6357329006
"898","IE","Ireland",2009,51496.6333510021,-4.47993767043197,12,4535375,41554.17145752
"899","IE","Ireland",2010,47903.6813267378,-0.946166394779979,13.8999996185303,4560155,42900.057293365
"900","IE","Ireland",2011,51948.346535576,2.57887045474099,14.6000003814697,4576794,44912.6549072383
"901","IE","Ireland",2012,48391.3149728058,1.69278471465634,14.6999998092651,4586897,45241.9973876431
"902","IS","Iceland",1960,1414.98226940621,NA,NA,175574,NA
"903","IS","Iceland",1961,1418.12586971526,4.62287104622881,NA,179029,NA
"904","IS","Iceland",1962,1562.23073045837,10.9302325581394,NA,182378,NA
"905","IS","Iceland",1963,1831.70565581972,12.7882599580713,NA,185653,NA
"906","IS","Iceland",1964,2297.9206432038,19.3308550185874,NA,188983,NA
"907","IS","Iceland",1965,2723.52094989073,7.32087227414323,NA,192286,NA
"908","IS","Iceland",1966,3215.69417804329,10.7402031930335,NA,195570,NA
"909","IS","Iceland",1967,3125.64949185014,3.27653997378772,NA,198751,NA
"910","IS","Iceland",1968,2354.48002671305,12.6344086021504,NA,201488,NA
"911","IS","Iceland",1969,2039.19629517262,22.1957040572789,NA,203369,NA
"912","IS","Iceland",1970,2605.81336506556,13.0859375000008,NA,204438,NA
"913","IS","Iceland",1971,3289.47658616069,6.73575129533657,NA,206098,NA
"914","IS","Iceland",1972,4060.4749928369,9.70873786407755,NA,209137,NA
"915","IS","Iceland",1973,5499.54423102014,20.9513274336281,NA,212317,NA
"916","IS","Iceland",1974,7120.82781443415,42.7278824461923,NA,215209,NA
"917","IS","Iceland",1975,6527.99957095662,49.4275657017875,NA,217979,NA
"918","IS","Iceland",1976,7670.02908430845,32.7817674503706,NA,220154,NA
"919","IS","Iceland",1977,10071.1491262293,30.6451612903228,NA,221799,NA
"920","IS","Iceland",1978,11365.2571792584,44.0329218106995,NA,223537,NA
"921","IS","Iceland",1979,12785.108696604,45.4285714285717,NA,225735,NA
"922","IS","Iceland",1980,14991.2993123516,58.5461689587423,NA,228138,NA
"923","IS","Iceland",1981,15310.3117244577,50.8054522924412,NA,230755,NA
"924","IS","Iceland",1982,13868.4776894136,51.0271158586688,NA,233860,NA
"925","IS","Iceland",1983,11805.2432398424,84.2219804134928,NA,236977,NA
"926","IS","Iceland",1984,12096.2618384045,29.1789722386292,NA,239511,NA
"927","IS","Iceland",1985,12502.4970662117,31.6872427983547,NA,241405,NA
"928","IS","Iceland",1986,16593.603130768,21.9097222222217,NA,243180,NA
"929","IS","Iceland",1987,22709.8719649305,17.7489793980822,NA,245859,NA
"930","IS","Iceland",1988,24731.5002739316,25.7508566821207,NA,249740,NA
"931","IS","Iceland",1989,22690.8117087489,20.758195078945,NA,252852,NA
"932","IS","Iceland",1990,25675.1114908384,15.5107187894073,NA,254826,21903.2463369797
"933","IS","Iceland",1991,27109.3974196429,6.80877959089881,2.5,257797,22321.5134965565
"934","IS","Iceland",1992,27434.3529120361,3.95933078702481,4.30000019073486,261057,21784.5728421262
"935","IS","Iceland",1993,23849.3551957399,4.08279430789138,5.30000019073486,263725,22367.2158088504
"936","IS","Iceland",1994,24293.2064531375,1.55115839713645,5.30000019073486,266021,23463.322305054
"937","IS","Iceland",1995,26938.06206308,1.65475374522622,4.90000009536743,267468,23850.8904239684
"938","IS","Iceland",1996,27987.435381057,2.29724523213247,3.70000004768372,268916,24821.8877222145
"939","IS","Iceland",1997,28107.5757082399,1.74699872887381,3.90000009536743,271128,26751.30025773
"940","IS","Iceland",1998,30979.9347802007,1.71672509078236,2.70000004768372,274047,28449.3645216604
"941","IS","Iceland",1999,32271.0262237718,3.22474992153063,2,277381,29294.6476895713
"942","IS","Iceland",2000,31819.7062158033,5.11872935996244,2.29999995231628,281205,29684.9551951673
"943","IS","Iceland",2001,28589.7434463388,6.39539232552909,2.29999995231628,284968,31336.3383851524
"944","IS","Iceland",2002,31945.129523503,5.17435320584987,3.29999995231628,287523,32057.0641684378
"945","IS","Iceland",2003,39114.2431488649,2.06483957219199,3.40000009536743,289521,31800.6122436883
"946","IS","Iceland",2004,47032.5338723761,3.15084911159305,3.09999990463257,292074,35041.4770751957
"947","IS","Iceland",2005,56611.30376533,4,2.59999990463257,296734,35986.3893968247
"948","IS","Iceland",2006,56293.7902258466,6.67582417582426,3,303782,36880.2981780975
"949","IS","Iceland",2007,68835.3064258705,5.06366783987153,2.29999995231628,311566,38986.0939785678
"950","IS","Iceland",2008,55446.7630336537,12.6781891569486,3,317414,41529.3168326996
"951","IS","Iceland",2009,40263.2826313664,12.0058117305189,7.19999980926514,318499,39827.3603464206
"952","IS","Iceland",2010,41695.8945861852,5.39359595821722,7.59999990463257,318041,38659.003252583
"953","IS","Iceland",2011,46042.3706244713,3.990412644944,7.09999990463257,319014,39619.4415277145
"954","IS","Iceland",2012,44377.3739015039,5.1952905998875,6,320716,40606.5184027789
"955","IT","Italy",1960,804.492623346178,NA,NA,50199700,NA
"956","IT","Italy",1961,887.336744604475,2.70270270270281,NA,50536350,NA
"957","IT","Italy",1962,990.26015216342,3.94736842105252,NA,50879450,NA
"958","IT","Italy",1963,1126.01933699825,7.5949367088608,NA,51252000,NA
"959","IT","Italy",1964,1222.5445404629,5.88235294117648,NA,51675350,NA
"960","IT","Italy",1965,1304.45381661965,4.4444444444446,NA,52112350,NA
"961","IT","Italy",1966,1402.44235441032,3.19148936170204,NA,52519000,NA
"962","IT","Italy",1967,1533.69287748547,3.09278350515456,NA,52900500,NA
"963","IT","Italy",1968,1651.93937679756,2.00000000000007,NA,53235750,NA
"964","IT","Italy",1969,1813.38812575706,1.96078431372557,NA,53537950,NA
"965","IT","Italy",1970,2100.68173887252,4.80769230769229,NA,53821850,NA
"966","IT","Italy",1971,2298.84351620625,5.50458715596332,NA,54073490,NA
"967","IT","Italy",1972,2663.29685921975,5.21739130434784,NA,54381345,NA
"968","IT","Italy",1973,3195.84033896161,10.7438016528925,NA,54751406,NA
"969","IT","Italy",1974,3610.51408315909,19.4029850746269,NA,55110868,NA
"970","IT","Italy",1975,4094.94013412879,16.8750000000006,NA,55441001,NA
"971","IT","Italy",1976,4021.2613932018,16.5775401069514,NA,55718260,NA
"972","IT","Italy",1977,4590.08773567457,17.4311926605502,NA,55955411,NA
"973","IT","Italy",1978,5594.02849754781,12.1093750000004,NA,56155143,NA
"974","IT","Italy",1979,6969.76643627357,14.6341463414632,NA,56317749,NA
"975","IT","Italy",1980,8432.09307452959,21.276595744681,NA,56433883,NA
"976","IT","Italy",1981,7600.45780043208,17.7944862155385,NA,56501675,NA
"977","IT","Italy",1982,7534.34270070968,16.3829787234044,NA,56543548,NA
"978","IT","Italy",1983,7809.58317990853,14.6252285191954,NA,56564074,NA
"979","IT","Italy",1984,7716.99535880844,10.8452950558215,NA,56576718,NA
"980","IT","Italy",1985,7967.23104142575,9.20863309352524,NA,56593071,NA
"981","IT","Italy",1986,11281.8010215255,5.79710144927532,NA,56596155,NA
"982","IT","Italy",1987,14192.9446347176,4.73225404732247,NA,56601931,NA
"983","IT","Italy",1988,15698.4433416519,5.11296076099899,NA,56629288,NA
"984","IT","Italy",1989,16338.5612587234,6.22171945701358,NA,56671781,NA
"985","IT","Italy",1990,20764.6529273381,6.49627263045795,NA,56719240,18301.0239715323
"986","IT","Italy",1991,21892.0792794634,6.29999999999984,10.1000003814697,56758521,19187.868598942
"987","IT","Italy",1992,23175.2450623918,5.07996237064911,9.30000019073486,56797087,19775.5313975853
"988","IT","Italy",1993,18683.7588987984,4.47627573858549,10.1999998092651,56831821,20061.1054760768
"989","IT","Italy",1994,19280.866971742,4.02742073693246,11.1000003814697,56843400,20924.4732937704
"990","IT","Italy",1995,20603.8933152911,5.24437122460213,11.6999998092651,56844303,21977.2005925411
"991","IT","Italy",1996,23028.5061095203,3.97452428385337,11.8999996185303,56860281,22676.3104829085
"992","IT","Italy",1997,21787.7017801831,2.04310552039095,12,56890372,23460.9049269271
"993","IT","Italy",1998,22260.8122222993,1.96293969849273,12.1000003814697,56906744,24681.8156545653
"994","IT","Italy",1999,21945.5068737766,1.65562913907257,11.6999998092651,56916317,25168.3786265157
"995","IT","Italy",2000,20059.2107704266,2.51931830210653,10.8000001907349,56942108,26657.917164859
"996","IT","Italy",2001,20409.0035384696,2.787816210635,9.60000038146973,56974100,28251.2810766843
"997","IT","Italy",2002,22205.8419285721,2.46107483676539,9.19999980926514,57059007,27910.2030975035
"998","IT","Italy",2003,27399.1051248808,2.67647058823535,8.89999961853027,57313203,28471.5773863855
"999","IT","Italy",2004,31188.6227181104,2.21522008975457,7.90000009536743,57685327,28791.6647893877
"1000","IT","Italy",2005,31973.9347420354,1.99906585707619,7.69999980926514,57969484,29666.3700358286
"1001","IT","Italy",2006,33426.1660580163,2.06978661049546,6.80000019073486,58143979,31988.0866632388
"1002","IT","Italy",2007,37716.4491260352,1.82144459398839,6.09999990463257,58438310,33731.1749775452
"1003","IT","Italy",2008,40659.6704202487,3.37504406062735,6.69999980926514,58826731,35187.759862161
"1004","IT","Italy",2009,36995.1073497522,0.75014917739334,7.80000019073486,59095365,34170.1590004872
"1005","IT","Italy",2010,35877.8714947865,1.53989339199552,8.39999961853027,59277417,34716.1006356343
"1006","IT","Italy",2011,38364.9417499558,2.74143821348298,8.39999961853027,59379449,35901.2590208206
"1007","IT","Italy",2012,34854.3975583218,3.04136253041271,10.6999998092651,59539717,35524.8985085745
"1008","LT","Lithuania",1960,NA,NA,NA,2778550,NA
"1009","LT","Lithuania",1961,NA,NA,NA,2823550,NA
"1010","LT","Lithuania",1962,NA,NA,NA,2863350,NA
"1011","LT","Lithuania",1963,NA,NA,NA,2898950,NA
"1012","LT","Lithuania",1964,NA,NA,NA,2935200,NA
"1013","LT","Lithuania",1965,NA,NA,NA,2971450,NA
"1014","LT","Lithuania",1966,NA,NA,NA,3008050,NA
"1015","LT","Lithuania",1967,NA,NA,NA,3044400,NA
"1016","LT","Lithuania",1968,NA,NA,NA,3078850,NA
"1017","LT","Lithuania",1969,NA,NA,NA,3107321,NA
"1018","LT","Lithuania",1970,NA,NA,NA,3139689,NA
"1019","LT","Lithuania",1971,NA,NA,NA,3179041,NA
"1020","LT","Lithuania",1972,NA,NA,NA,3213622,NA
"1021","LT","Lithuania",1973,NA,NA,NA,3244438,NA
"1022","LT","Lithuania",1974,NA,NA,NA,3273894,NA
"1023","LT","Lithuania",1975,NA,NA,NA,3301652,NA
"1024","LT","Lithuania",1976,NA,NA,NA,3328664,NA
"1025","LT","Lithuania",1977,NA,NA,NA,3355036,NA
"1026","LT","Lithuania",1978,NA,NA,NA,3379514,NA
"1027","LT","Lithuania",1979,NA,NA,NA,3397842,NA
"1028","LT","Lithuania",1980,NA,NA,NA,3413202,NA
"1029","LT","Lithuania",1981,NA,NA,NA,3432947,NA
"1030","LT","Lithuania",1982,NA,NA,NA,3457179,NA
"1031","LT","Lithuania",1983,NA,NA,NA,3485192,NA
"1032","LT","Lithuania",1984,NA,NA,NA,3514205,NA
"1033","LT","Lithuania",1985,NA,NA,NA,3544543,NA
"1034","LT","Lithuania",1986,NA,NA,NA,3578914,NA
"1035","LT","Lithuania",1987,NA,NA,NA,3616367,NA
"1036","LT","Lithuania",1988,NA,NA,NA,3655049,NA
"1037","LT","Lithuania",1989,NA,NA,NA,3684255,NA
"1038","LT","Lithuania",1990,NA,NA,NA,3697838,NA
"1039","LT","Lithuania",1991,NA,NA,15.6999998092651,3704134,NA
"1040","LT","Lithuania",1992,NA,NA,9.80000019073486,3700114,NA
"1041","LT","Lithuania",1993,NA,410.240987732613,12.6999998092651,3682613,NA
"1042","LT","Lithuania",1994,NA,72.1501390176088,17.3999996185303,3657144,NA
"1043","LT","Lithuania",1995,NA,39.6567967698524,17.1000003814697,3629102,NA
"1044","LT","Lithuania",1996,NA,24.6181274996387,15.6000003814697,3601613,NA
"1045","LT","Lithuania",1997,NA,8.87789034104074,14.1000003814697,3575137,NA
"1046","LT","Lithuania",1998,NA,5.07493429931085,13.6999998092651,3549331,NA
"1047","LT","Lithuania",1999,NA,0.753709399398645,13.3999996185303,3524238,NA
"1048","LT","Lithuania",2000,NA,1.00678733031666,15.8999996185303,3499536,NA
"1049","LT","Lithuania",2001,NA,1.35513495352231,16.7999992370605,3470818,NA
"1050","LT","Lithuania",2002,NA,0.298342541436455,13,3443067,NA
"1051","LT","Lithuania",2003,NA,-1.14575300209323,12.8999996185303,3415213,NA
"1052","LT","Lithuania",2004,6706.83468663579,1.18132174300676,11.3000001907349,3377075,13254.7942644052
"1053","LT","Lithuania",2005,7863.52782712251,2.64346293644675,8.30000019073486,3322528,14681.9848959335
"1054","LT","Lithuania",2006,9240.29705866855,3.74503702113971,5.59999990463257,3269909,16739.2718052514
"1055","LT","Lithuania",2007,12298.2055450746,5.73024410426137,4.30000019073486,3231294,19279.0908129329
"1056","LT","Lithuania",2008,14961.7239743846,10.9274114654667,5.80000019073486,3198231,20796.8011443022
"1057","LT","Lithuania",2009,11837.1166773601,4.43601728547482,13.6999998092651,3162916,18283.8165333825
"1058","LT","Lithuania",2010,11976.9011427973,1.33423408208077,17.7999992370605,3097282,20052.2335306206
"1059","LT","Lithuania",2011,14360.4247889815,4.13333333333298,15.3000001907349,3028115,22530.3035736291
"1060","LT","Lithuania",2012,14333.247422089,3.08696382842575,13.1999998092651,2987773,24083.781462775
"1061","LV","Latvia",1960,NA,NA,NA,2120979,NA
"1062","LV","Latvia",1961,NA,NA,NA,2152681,NA
"1063","LV","Latvia",1962,NA,NA,NA,2181586,NA
"1064","LV","Latvia",1963,NA,NA,NA,2210919,NA
"1065","LV","Latvia",1964,NA,NA,NA,2240623,NA
"1066","LV","Latvia",1965,NA,NA,NA,2265919,NA
"1067","LV","Latvia",1966,NA,NA,NA,2283217,NA
"1068","LV","Latvia",1967,NA,NA,NA,2301220,NA
"1069","LV","Latvia",1968,NA,NA,NA,2323619,NA
"1070","LV","Latvia",1969,NA,NA,NA,2343173,NA
"1071","LV","Latvia",1970,NA,NA,NA,2359164,NA
"1072","LV","Latvia",1971,NA,NA,NA,2376389,NA
"1073","LV","Latvia",1972,NA,NA,NA,2395674,NA
"1074","LV","Latvia",1973,NA,NA,NA,2415819,NA
"1075","LV","Latvia",1974,NA,NA,NA,2437186,NA
"1076","LV","Latvia",1975,NA,NA,NA,2456130,NA
"1077","LV","Latvia",1976,NA,NA,NA,2470989,NA
"1078","LV","Latvia",1977,NA,NA,NA,2485073,NA
"1079","LV","Latvia",1978,NA,NA,NA,2497921,NA
"1080","LV","Latvia",1979,NA,NA,NA,2505953,NA
"1081","LV","Latvia",1980,NA,NA,NA,2511701,NA
"1082","LV","Latvia",1981,NA,NA,NA,2519421,NA
"1083","LV","Latvia",1982,NA,NA,NA,2531080,NA
"1084","LV","Latvia",1983,NA,NA,NA,2546011,NA
"1085","LV","Latvia",1984,NA,NA,NA,2562047,NA
"1086","LV","Latvia",1985,NA,NA,NA,2578873,NA
"1087","LV","Latvia",1986,NA,NA,NA,2599892,NA
"1088","LV","Latvia",1987,NA,NA,NA,2626583,NA
"1089","LV","Latvia",1988,NA,NA,NA,2653434,NA
"1090","LV","Latvia",1989,NA,NA,NA,2666955,NA
"1091","LV","Latvia",1990,NA,NA,NA,2663151,NA
"1092","LV","Latvia",1991,NA,NA,13.3000001907349,2650581,NA
"1093","LV","Latvia",1992,NA,243.266822507932,13,2614338,NA
"1094","LV","Latvia",1993,NA,108.767730496454,12.8000001907349,2563290,NA
"1095","LV","Latvia",1994,NA,35.9250923606098,14.6000003814697,2520742,NA
"1096","LV","Latvia",1995,2366.54317184054,24.9794328678395,12.5,2485056,6066.02327539068
"1097","LV","Latvia",1996,2436.02780062701,17.6112786841531,12.3999996185303,2457222,6190.1106052999
"1098","LV","Latvia",1997,2847.94639406504,8.43783209351754,14.6999998092651,2432851,7261.91657922819
"1099","LV","Latvia",1998,3148.33491744107,4.65830393309832,14.5,2410019,7939.87145554712
"1100","LV","Latvia",1999,3503.54152919958,2.35884299284888,13.8000001907349,2390482,8519.47281138137
"1101","LV","Latvia",2000,4169.73227909797,2.64859228362873,14.1999998092651,2367550,10159.5648286539
"1102","LV","Latvia",2001,4466.04526877907,2.47866720845174,13.1000003814697,2337170,11289.2035706138
"1103","LV","Latvia",2002,4987.18881803869,1.92307692307698,13.1999998092651,2310173,12355.0874002558
"1104","LV","Latvia",2003,5631.26191489751,2.95662322505362,10.6000003814697,2287955,12452.6509930669
"1105","LV","Latvia",2004,6746.06384686916,6.18741734366137,9.89999961853027,2263122,13305.4687608456
"1106","LV","Latvia",2005,7634.19353901268,6.7431723156302,8.89999961853027,2238799,14276.7068306252
"1107","LV","Latvia",2006,9746.23508980645,6.53387782315207,6.80000019073486,2218357,16777.2806178458
"1108","LV","Latvia",2007,14064.199072966,10.107173589924,6,2200325,19083.7076270176
"1109","LV","Latvia",2008,16383.0170828195,15.4031971580818,7.40000009536743,2177322,19947.2714744946
"1110","LV","Latvia",2009,12212.4956320296,3.52767345933617,17.1000003814697,2141669,17045.3688913053
"1111","LV","Latvia",2010,11379.2356381201,-1.09419600380581,18.7000007629395,2097555,17488.7587894008
"1112","LV","Latvia",2011,13749.2233389893,4.401154401154,16.2000007629395,2059709,19405.4723907305
"1113","LV","Latvia",2012,14031.7958668304,2.21147201105802,14.8999996185303,2034319,21176.3382858502
"1114","NL","Netherlands",1960,1068.78458723735,NA,NA,11486631,NA
"1115","NL","Netherlands",1961,1159.39235716074,1.30763936682735,NA,11638712,NA
"1116","NL","Netherlands",1962,1240.67789437294,2.28603816442023,NA,11805689,NA
