elec_id,country,date,year,aclp_code,ccode,ccode2,presidential,legislative_type,elecrule,tier1_formula,tier2_formula,tier3_formula,tier4_formula,mixed_type,multi,multi_linked,seats,tier1_avemag,tier1_districts,upperseats,uppertier,tier2_districts,tier3_districts,tier4_districts,enep,enep_others,enep1,enpp,enpp_others,enpp1,enpres,preselecrule,region1,region2,region3,regime,secondround,thirdround
L-BEL-1991-11-24,Belgium,11/24/1991,1991,102,211,211,0,2,9,12,25,NA,NA,NA,1,1,212,7.1,30,-99,-99,9,0,0,9.81,0.5,9.81,8.41,0,8.41,NA,NA,10,10,3,0,NA,NA
L-BEL-1995-5-21,Belgium,5/21/1995,1995,102,211,211,0,2,9,12,25,NA,NA,NA,1,1,150,7.5,20,-99,-99,11,0,0,9.35,0.7,9.35,8.05,0,8.05,NA,NA,10,10,3,0,NA,NA
L-BEL-1999-6-13,Belgium,6/13/1999,1999,102,211,211,0,2,9,12,25,NA,NA,NA,1,1,150,7.5,20,-99,-99,11,0,0,10.29,0,10.29,9.05,0,9.05,NA,NA,10,10,3,0,NA,NA
L-BEL-2003-5-18,Belgium,5/18/2003,2003,102,211,211,0,2,9,12,NA,NA,NA,NA,0,0,150,13.64,11,0,0,0,0,0,8.84,4.4,8.96,7.03,0,7.03,NA,NA,10,10,3,0,NA,NA
L-BEL-2007-6-10,Belgium,6/10/2007,2007,102,211,211,0,2,9,12,NA,NA,NA,NA,0,0,150,13.64,11,0,0,0,0,0,9.04,6.9,9.39,7.91,0,7.91,NA,NA,10,10,3,0,NA,NA
L-BEL-2010-6-13,Belgium,6/13/2010,2010,102,211,211,0,2,9,12,NA,NA,NA,NA,0,0,150,13.64,11,0,0,0,0,0,10.04,4.3,10.22,8.42,0,8.42,NA,NA,10,10,3,0,NA,NA
L-BEN-1991-2-17,Benin,2/17/1991,1991,3,434,434,0,2,9,13,NA,NA,NA,NA,0,0,64,10.67,6,0,0,0,0,0,9.62,0,9.62,8.76,0,8.76,NA,NA,1,1,1,2,NA,NA
L-BEN-1995-3-28,Benin,3/28/1995,1995,3,434,434,0,2,9,14,NA,NA,NA,NA,0,0,83,4.61,18,0,0,0,0,0,13.77,4.6,14.13,6.69,0,6.69,NA,NA,1,1,1,2,NA,NA
L-BEN-1999-3-30,Benin,3/30/1999,1999,3,434,434,0,2,9,14,NA,NA,NA,NA,0,0,83,3.46,24,0,0,0,0,0,3.91,41.17,10.38,4.81,23.8,6.28,NA,NA,1,1,1,2,NA,NA
L-BEN-2003-3-30,Benin,3/30/2003,2003,3,434,434,0,2,9,14,NA,NA,NA,NA,0,0,83,3.46,24,0,0,0,0,0,2.01,1.2,2.01,4.81,0,4.81,NA,NA,1,1,1,2,NA,NA
L-BEN-2007-3-31,Benin,3/31/2007,2007,3,434,434,0,2,9,14,NA,NA,NA,NA,0,0,83,3.46,24,0,0,0,0,0,-99,-99,-99,3.9,0,3.9,NA,NA,1,1,1,2,NA,NA
L-BEN-2011-4-30,Benin,4/30/2011,2011,3,434,434,0,2,9,14,NA,NA,NA,NA,0,0,83,3.46,24,0,0,0,0,0,-99,-99,-99,2.64,0,2.64,NA,NA,1,1,1,2,NA,NA
L-BHM-1977-7-19,Bahamas,7/19/1977,1977,49,31,31,0,1,1,1,NA,NA,NA,NA,0,0,38,1,38,0,0,0,0,0,2.52,2.7,2.52,1.53,0,1.53,NA,NA,8,8,7,0,NA,NA
L-BHM-1982-6-10,Bahamas,6/10/1982,1982,49,31,31,0,1,1,1,NA,NA,NA,NA,0,0,43,1,43,0,0,0,0,0,2.03,1.7,2.03,1.62,0,1.62,NA,NA,8,8,7,0,NA,NA
L-BHM-1987-6-19,Bahamas,6/19/1987,1987,49,31,31,0,1,1,1,NA,NA,NA,NA,0,0,49,1,49,0,0,0,0,0,2.11,3.1,2.11,1.96,4.1,1.97,NA,NA,8,8,7,0,NA,NA
L-BHM-1992-8-19,Bahamas,8/19/1992,1992,49,31,31,0,1,1,1,NA,NA,NA,NA,0,0,49,1,49,0,0,0,0,0,1.99,0,1.99,1.79,0,1.79,NA,NA,8,8,7,0,NA,NA
L-BHM-1997-3-14,Bahamas,3/14/1997,1997,49,31,31,0,1,1,1,NA,NA,NA,NA,0,0,40,1,40,0,0,0,0,0,NA,NA,NA,1.34,0,1.34,NA,NA,8,8,7,0,NA,NA
L-BHM-2002-5-2,Bahamas,5/2/2002,2002,49,31,31,0,1,1,1,NA,NA,NA,NA,0,0,40,1,40,0,0,0,0,0,2.3,7.3,2.31,1.79,10,1.81,NA,NA,8,8,7,0,NA,NA
L-BHM-2007-5-2,Bahamas,5/2/2007,2007,49,31,31,0,1,1,1,NA,NA,NA,NA,0,0,41,1,41,0,0,0,0,0,2.13,3.1,2.13,1.97,0,1.97,NA,NA,8,8,7,0,NA,NA
L-BHU-2008-3-22,Bhutan,3/22/2008,2008,148,760,760,0,1,1,1,NA,NA,NA,NA,0,0,47,1,47,0,0,0,0,0,1.79,0,1.79,1.14,0,1.14,NA,NA,1,1,1,0,NA,NA
L-BLZ-1984-12-14,Belize,12/14/1984,1984,51,80,80,0,1,1,1,NA,NA,NA,NA,0,0,28,1,28,0,0,0,0,0,2.06,0.4,2.06,1.6,0,1.6,NA,NA,8,8,7,0,NA,NA
L-BLZ-1989-9-4,Belize,9/4/1989,1989,51,80,80,0,1,1,1,NA,NA,NA,NA,0,0,28,1,28,0,0,0,0,0,2.07,0.1,2.07,1.99,0,1.99,NA,NA,8,8,7,0,NA,NA
L-BLZ-1993-6-30,Belize,6/30/1993,1993,51,80,80,0,1,1,1,NA,NA,NA,NA,0,0,29,1,29,0,0,0,0,0,2.03,0.1,2.03,1.98,0,1.98,NA,NA,8,8,7,0,NA,NA
L-BLZ-1998-8-27,Belize,8/27/1998,1998,51,80,80,0,1,1,1,NA,NA,NA,NA,0,0,29,1,29,0,0,0,0,0,1.98,0.4,1.98,1.23,0,1.23,NA,NA,8,8,7,0,NA,NA
L-BLZ-2003-3-5,Belize,3/5/2003,2003,51,80,80,0,1,1,1,NA,NA,NA,NA,0,0,29,1,29,0,0,0,0,0,2.04,1.2,2.04,1.58,0,1.58,NA,NA,8,8,7,0,NA,NA
L-BLZ-2008-2-7,Belize,2/7/2008,2008,51,80,80,0,1,1,1,NA,NA,NA,NA,0,0,31,1,31,0,0,0,0,0,2.03,2,2.03,1.45,0,1.45,NA,NA,8,8,7,0,NA,NA
L-BNG-1991-2-27,Bangladesh,2/27/1991,1991,78,771,771,0,1,1,1,NA,NA,NA,NA,0,0,300,1,300,0,0,0,0,0,4.61,4.39,4.65,3.11,1,3.11,NA,NA,2,2,2,0,NA,NA
L-BNG-1996-2-15,Bangladesh,2/15/1996,1996,78,771,771,0,1,1,1,NA,NA,NA,NA,0,0,300,1,300,0,0,0,0,0,3.48,1.06,3.48,2.51,0.3,2.51,NA,NA,2,2,2,0,NA,NA
L-BNG-1996-6-12,Bangladesh,6/12/1996,1996,78,771,771,0,1,1,1,NA,NA,NA,NA,0,0,300,1,300,0,0,0,0,0,-99,-99,-99,1.16,3.3,NA,NA,NA,2,2,2,0,NA,NA
L-BNG-2001-10-1,Bangladesh,10/1/2001,2001,78,771,771,0,1,1,1,NA,NA,NA,NA,0,0,300,1,300,0,0,0,0,0,2.83,5.6,2.85,2.06,2.67,2.06,NA,NA,2,2,2,0,NA,NA
L-BNG-2008-12-29,Bangladesh,12/29/2008,2008,78,771,771,0,1,1,1,NA,NA,NA,NA,0,0,300,1,300,0,0,0,0,0,2.78,4.9,2.8,1.65,1.33,1.65,NA,NA,2,2,2,3,NA,NA
L-BOL-1979-7-1,Bolivia,7/1/1979,1979,67,145,145,0,2,9,13,NA,NA,NA,NA,0,0,117,13,9,0,0,0,0,0,3.5,0,3.5,3.3,0,3.3,NA,NA,7,7,7,2,NA,NA
L-BOL-1980-6-29,Bolivia,6/29/1980,1980,67,145,145,0,2,9,13,NA,NA,NA,NA,0,0,130,14.44,9,0,0,0,0,0,4.35,0,4.35,4.13,0,4.13,NA,NA,7,7,7,4,NA,NA
L-BOL-1985-7-14,Bolivia,7/14/1985,1985,67,145,145,0,2,9,13,NA,NA,NA,NA,0,0,130,14.44,9,0,0,0,0,0,4.53,5.12,4.59,4.31,0,4.31,NA,NA,7,7,7,2,NA,NA
L-BOL-1989-5-7,Bolivia,5/7/1989,1989,67,145,145,0,2,9,13,NA,NA,NA,NA,0,0,130,14.44,9,0,0,0,0,0,5.01,0,5.01,3.92,0,3.92,NA,NA,7,7,7,2,NA,NA
L-BOL-1993-6-6,Bolivia,6/6/1993,1993,67,145,145,0,2,9,26,NA,NA,NA,NA,0,0,130,14.44,9,0,0,0,0,0,4.66,1.64,4.67,3.74,0,3.74,NA,NA,7,7,7,2,NA,NA
L-BOL-1997-6-1,Bolivia,6/1/1997,1997,67,145,145,0,3,11,1,25,1,NA,4,0,0,130,1,68,62,47.69,9,8,0,5.92,0.48,5.92,5.36,0,5.36,NA,NA,7,7,7,2,NA,NA
L-BOL-2002-6-30,Bolivia,6/30/2002,2002,67,145,145,0,3,11,1,25,1,NA,4,0,0,130,1,68,62,47.69,9,8,0,5.77,0,5.77,4.96,0,4.96,NA,NA,7,7,7,2,NA,NA
L-BOL-2005-12-18,Bolivia,12/18/2005,2005,67,145,145,0,3,11,1,25,1,NA,4,0,0,130,1,70,60,46.15,9,7,0,2.62,0,2.62,2.36,0,2.36,NA,NA,7,7,7,2,NA,NA
L-BOL-2009-12-6,Bolivia,12/6/2009,2009,67,145,145,0,3,11,1,25,1,NA,4,0,0,130,1,70,60,46.15,9,7,0,2.06,0,2.06,1.85,0,1.85,NA,NA,7,7,7,2,NA,NA
L-BRA-1947-1-19,Brazil,1/19/1947,1947,68,140,140,0,2,9,12,NA,NA,NA,NA,0,0,286,13,22,0,0,0,0,0,3.59,0,3.59,2.65,-99,-99,NA,NA,7,7,7,2,NA,NA
L-BRA-1950-10-3,Brazil,10/3/1950,1950,68,140,140,0,2,9,14,NA,NA,NA,NA,0,0,304,12.16,25,0,0,0,0,0,7.11,0,7.11,4.11,0,4.11,NA,NA,7,7,7,2,NA,NA
L-BRA-1954-10-3,Brazil,10/3/1954,1954,68,140,140,0,2,9,14,NA,NA,NA,NA,0,0,326,13.04,25,0,0,0,0,0,8.69,0,8.69,4.59,1.8,4.59,NA,NA,7,7,7,2,NA,NA
L-BRA-1958-10-3,Brazil,10/3/1958,1958,68,140,140,0,2,9,14,NA,NA,NA,NA,0,0,326,13.04,25,0,0,0,0,0,9.82,0,9.82,3.64,23,4.49,NA,NA,7,7,7,2,NA,NA
L-BRA-1962-10-7,Brazil,10/7/1962,1962,68,140,140,0,2,9,14,NA,NA,NA,NA,0,0,409,16.36,25,0,0,0,0,0,11.17,0,11.17,4.05,16.5,4.56,NA,NA,7,7,7,1,NA,NA
L-BRA-1982-11-15,Brazil,11/15/1982,1982,68,140,140,0,2,9,14,NA,NA,NA,NA,0,0,479,19.16,25,0,0,0,0,0,2.65,0,2.65,2.39,0,2.39,NA,NA,7,7,7,4,NA,NA
L-BRA-1986-11-15,Brazil,11/15/1986,1986,68,140,140,0,2,9,14,NA,NA,NA,NA,0,0,487,18.73,26,0,0,0,0,0,3.55,1.52,3.56,2.83,0,2.83,NA,NA,7,7,7,2,NA,NA
L-BRA-1990-10-3,Brazil,10/3/1990,1990,68,140,140,0,2,9,14,NA,NA,NA,NA,0,0,502,18.59,27,0,0,0,0,0,9.79,0.76,9.79,8.69,0,8.69,NA,NA,7,7,7,2,NA,NA
L-BRA-1994-10-3,Brazil,10/3/1994,1994,68,140,140,0,2,9,14,NA,NA,NA,NA,0,0,513,19,27,0,0,0,0,0,8.53,0.15,8.53,8.16,0,8.16,NA,NA,7,7,7,2,NA,NA
L-BRA-1998-10-4,Brazil,10/4/1998,1998,68,140,140,0,2,9,14,NA,NA,NA,NA,0,0,513,19,27,0,0,0,0,0,8.14,1.14,8.14,7.11,0,7.11,NA,NA,7,7,7,2,NA,NA
L-BRA-2002-10-6,Brazil,10/6/2002,2002,68,140,140,0,2,9,14,NA,NA,NA,NA,0,0,513,19,27,0,0,0,0,0,9.28,2.8,9.35,8.47,0,8.47,NA,NA,7,7,7,2,NA,NA
L-BRA-2006-10-1,Brazil,10/1/2006,2006,68,140,140,0,2,9,14,NA,NA,NA,NA,0,0,513,19,27,0,0,0,0,0,10.62,1.4,10.64,9.32,0,9.32,NA,NA,7,7,7,2,NA,NA
L-BRA-2010-10-3,Brazil,10/3/2010,2010,68,140,140,0,2,9,14,NA,NA,NA,NA,0,0,513,19,27,0,0,0,0,0,11.26,0.5,11.26,10.44,0,10.44,NA,NA,7,7,7,2,NA,NA
L-BUI-1993-6-29,Burundi,6/29/1993,1993,6,516,516,0,2,9,25,14,NA,NA,NA,0,0,81,5.4,15,0,0,0,0,0,1.74,4,1.74,1.46,0,1.46,NA,NA,1,1,1,2,NA,NA
L-BUI-2005-7-4,Burundi,7/4/2005,2005,6,516,516,0,2,9,25,NA,NA,NA,NA,0,0,100,5.88,17,0,0,0,0,0,2.54,6.3,2.56,2.39,0,2.39,NA,NA,1,1,1,2,NA,NA
L-BUL-1991-10-13,Bulgaria,10/13/1991,1991,103,355,355,0,2,9,25,NA,NA,NA,NA,0,0,240,7.74,31,0,0,0,0,0,4.12,6.44,4.185,2.41,0,2.41,NA,NA,9,9,4,1,NA,NA
L-BUL-1994-12-18,Bulgaria,12/18/1994,1994,103,355,355,0,2,9,25,NA,NA,NA,NA,0,0,240,7.74,31,0,0,0,0,0,3.81,5.18,3.845,2.73,0,2.73,NA,NA,9,9,4,1,NA,NA
L-BUL-1997-4-19,Bulgaria,4/19/1997,1997,103,355,355,0,2,9,25,NA,NA,NA,NA,0,0,240,7.74,31,0,0,0,0,0,3.02,3.97,3.03,2.52,0,2.52,NA,NA,9,9,4,1,NA,NA
L-BUL-2001-6-17,Bulgaria,6/17/2001,2001,103,355,355,0,2,9,25,NA,NA,NA,NA,0,0,240,7.74,31,0,0,0,0,0,3.91,11.1,4.08,2.92,0,2.92,NA,NA,9,9,4,1,NA,NA
L-BUL-2005-6-25,Bulgaria,6/25/2005,2005,103,355,355,0,2,9,25,NA,NA,NA,NA,0,0,240,7.74,31,0,0,0,0,0,5.8,8.9,6,4.8,0,4.8,NA,NA,9,9,4,1,NA,NA
L-BUL-2009-7-5,Bulgaria,7/5/2009,2009,103,355,355,0,3,12,1,14,NA,NA,NA,0,0,240,1,31,209,87.08,31,0,0,4.4,4.8,4.44,3.34,0,3.34,NA,NA,9,9,4,1,NA,NA
L-CAN-1949-6-27,Canada,6/27/1949,1949,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,262,1,262,0,0,0,0,0,2.83,3.1,2.84,1.75,1.9,1.75,NA,NA,10,8,3,0,NA,NA
L-CAN-1953-8-10,Canada,8/10/1953,1953,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,265,1,265,0,0,0,0,0,2.85,2.5,2.86,2.15,1.9,2.16,NA,NA,10,8,3,0,NA,NA
L-CAN-1957-6-10,Canada,6/10/1957,1957,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,265,1,265,0,0,0,0,0,2.98,2.7,2.99,2.86,1.5,2.86,NA,NA,10,8,3,0,NA,NA
L-CAN-1958-3-31,Canada,3/31/1958,1958,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,265,1,265,0,0,0,0,0,2.44,0.6,2.44,1.54,0,1.54,NA,NA,10,8,3,0,NA,NA
L-CAN-1962-6-18,Canada,6/18/1962,1962,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,265,1,265,0,0,0,0,0,3.23,0.3,3.23,2.84,0,2.84,NA,NA,10,8,3,0,NA,NA
L-CAN-1963-4-8,Canada,4/8/1963,1963,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,265,1,265,0,0,0,0,0,3.2,0.3,3.2,2.65,0,2.65,NA,NA,10,8,3,0,NA,NA
L-CAN-1965-11-8,Canada,11/8/1965,1965,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,265,1,265,0,0,0,0,0,3.31,1.1,3.31,2.59,0.8,2.59,NA,NA,10,8,3,0,NA,NA
L-CAN-1968-6-25,Canada,6/25/1968,1968,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,264,1,264,0,0,0,0,0,2.97,0.8,2.97,2.33,0.4,2.33,NA,NA,10,8,3,0,NA,NA
L-CAN-1972-10-30,Canada,10/30/1972,1972,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,264,1,264,0,0,0,0,0,3.25,1.1,3.25,2.84,0.8,2.84,NA,NA,10,8,3,0,NA,NA
L-CAN-1974-7-8,Canada,7/8/1974,1974,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,264,1,264,0,0,0,0,0,2.96,0.8,2.96,2.38,0.4,2.38,NA,NA,10,8,3,0,NA,NA
L-CAN-1979-5-22,Canada,5/22/1979,1979,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,282,1,282,0,0,0,0,0,3.09,0.9,3.09,2.45,0,2.45,NA,NA,10,8,3,0,NA,NA
L-CAN-1980-2-18,Canada,2/18/1980,1980,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,282,1,282,0,0,0,0,0,2.93,0.7,2.93,2.4,0,2.4,NA,NA,10,8,3,0,NA,NA
L-CAN-1984-9-4,Canada,9/4/1984,1984,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,282,1,282,0,0,0,0,0,2.75,0.7,2.75,1.69,0.4,1.69,NA,NA,10,8,3,0,NA,NA
L-CAN-1988-11-21,Canada,11/21/1988,1988,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,295,1,295,0,0,0,0,0,3.04,1.4,3.04,2.33,0,2.33,NA,NA,10,8,3,0,NA,NA
L-CAN-1993-10-25,Canada,10/25/1993,1993,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,295,1,295,0,0,0,0,0,3.92,3.6,3.93,2.35,0,2.35,NA,NA,10,8,3,0,NA,NA
L-CAN-1997-6-2,Canada,6/2/1997,1997,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,301,1,301,0,0,0,0,0,4.08,1.6,4.09,2.98,0.3,2.98,NA,NA,10,8,3,0,NA,NA
L-CAN-2000-11-27,Canada,11/27/2000,2000,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,301,1,301,0,0,0,0,0,3.77,1.5,3.77,2.54,0,2.54,NA,NA,10,8,3,0,NA,NA
L-CAN-2004-6-28,Canada,6/28/2004,2004,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,308,1,308,0,0,0,0,0,3.78,5.6,3.8,3.03,0.32,3.03,NA,NA,10,8,3,0,NA,NA
L-CAN-2006-1-23,Canada,1/23/2006,2006,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,308,1,308,0,0,0,0,0,3.75,5.6,3.77,3.22,0.32,3.22,NA,NA,10,8,3,0,NA,NA
L-CAN-2008-10-14,Canada,10/14/2008,2008,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,308,1,308,0,0,0,0,0,3.87,1.2,3.87,3.15,0.65,3.15,NA,NA,10,8,3,0,NA,NA
L-CAN-2011-5-2,Canada,5/2/2011,2011,52,20,20,0,1,1,1,NA,NA,NA,NA,0,0,308,1,308,0,0,0,0,0,3.43,0.9,3.43,2.4,0,2.4,NA,NA,10,8,3,0,NA,NA
L-CAP-1991-1-13,Cape Verde,1/13/1991,1991,8,402,402,0,2,9,25,NA,NA,NA,NA,0,0,79,3.16,25,0,0,0,0,0,1.81,0,1.81,1.7,0,1.7,NA,NA,1,1,1,1,NA,NA
L-CAP-1995-12-17,Cape Verde,12/17/1995,1995,8,402,402,0,2,9,25,NA,NA,NA,NA,0,0,72,3.79,19,0,0,0,0,0,2.13,0,2.13,1.76,0,1.76,NA,NA,1,1,1,1,NA,NA
L-CAP-2001-1-14,Cape Verde,1/14/2001,2001,8,402,402,0,2,9,25,NA,NA,NA,NA,0,0,72,4.5,16,0,0,0,0,0,2.41,0,2.41,2.07,0,2.07,NA,NA,1,1,1,1,NA,NA
L-CAP-2006-1-22,Cape Verde,1/22/2006,2006,8,402,402,0,2,9,25,NA,NA,NA,NA,0,0,72,4.5,16,0,0,0,0,0,2.14,0,2.14,2.05,0,2.05,NA,NA,1,1,1,1,NA,NA
L-CAP-2011-2-6,Cape Verde,2/6/2011,2011,8,402,402,0,2,9,25,NA,NA,NA,NA,0,0,72,4.5,16,0,0,0,0,0,2.2,0.8,2.2,2.1,0,2.1,NA,NA,1,1,1,1,NA,NA
L-CEN-1993-8-22,Central African Republic,8/22/1993,1993,9,482,482,0,1,2,4,NA,NA,NA,NA,0,0,85,1,85,0,0,0,0,0,-99,-99,-99,4.74,5.9,4.76,NA,NA,1,1,1,1,19-Sep-93,NA
L-CEN-1998-11-22,Central African Republic,11/22/1998,1998,9,482,482,0,1,2,4,NA,NA,NA,NA,0,0,109,1,109,0,0,0,0,0,4.19,6,4.25,4.18,6.4,4.25,NA,NA,1,1,1,1,13-Dec-98,NA
L-CHL-1949-3-6,Chile,3/6/1949,1949,69,155,155,0,2,9,25,NA,NA,NA,NA,0,0,147,5.25,28,0,0,0,0,0,7.05,0,7.05,6.04,2,6.05,NA,NA,7,7,7,2,NA,NA
L-CHL-1953-3-1,Chile,3/1/1953,1953,69,155,155,0,2,9,25,NA,NA,NA,NA,0,0,147,5.25,28,0,0,0,0,0,11.56,4.9,11.88,9.02,0.7,9.02,NA,NA,7,7,7,2,NA,NA
L-CHL-1957-3-3,Chile,3/3/1957,1957,69,155,155,0,2,9,25,NA,NA,NA,NA,0,0,147,5.25,28,0,0,0,0,0,8.59,2,8.62,6.74,1.4,6.75,NA,NA,7,7,7,2,NA,NA
L-CHL-1961-3-5,Chile,3/5/1961,1961,69,155,155,0,2,9,25,NA,NA,NA,NA,0,0,147,5.25,28,0,0,0,0,0,6.44,0.2,6.44,5.9,0,5.9,NA,NA,7,7,7,2,NA,NA
L-CHL-1965-3-7,Chile,3/7/1965,1965,69,155,155,0,2,9,25,NA,NA,NA,NA,0,0,147,5.25,28,0,0,0,0,0,4.06,0.2,4.06,2.8,0,2.8,NA,NA,7,7,7,2,NA,NA
L-CHL-1969-3-2,Chile,3/2/1969,1969,69,155,155,0,2,9,25,NA,NA,NA,NA,0,0,150,5.36,28,0,0,0,0,0,4.92,0.1,4.92,4.09,0,4.09,NA,NA,7,7,7,2,NA,NA
L-CHL-1973-3-4,Chile,3/4/1973,1973,69,155,155,0,2,9,25,NA,NA,NA,NA,0,0,150,5.36,28,0,0,0,0,0,5.3,0,5.3,5.12,5.1,5.18,NA,NA,7,7,7,4,NA,NA
L-CHL-1993-12-11,Chile,12/11/1993,1993,69,155,155,0,2,9,25,NA,NA,NA,NA,0,0,120,2,60,0,0,0,0,0,6.55,0,6.55,4.86,0,4.86,NA,NA,7,7,7,2,NA,NA
L-CHL-1997-12-11,Chile,12/11/1997,1997,69,155,155,0,2,9,25,NA,NA,NA,NA,0,0,120,2,60,0,0,0,0,0,6.95,0,6.95,5.02,0,5.02,NA,NA,7,7,7,2,NA,NA
L-CHL-2001-12-16,Chile,12/16/2001,2001,69,155,155,0,2,9,25,NA,NA,NA,NA,0,0,120,2,60,0,0,0,0,0,6.56,2.6,6.57,5.94,0.83,5.94,NA,NA,7,7,7,2,NA,NA
L-CHL-2005-12-11,Chile,12/11/2005,2005,69,155,155,0,2,9,25,NA,NA,NA,NA,0,0,120,2,60,0,0,0,0,0,6.58,0.9,6.58,5.59,0,5.59,NA,NA,7,7,7,2,NA,NA
L-CHL-2009-12-13,Chile,12/13/2009,2009,69,155,155,0,2,9,25,NA,NA,NA,NA,0,0,120,2,60,0,0,0,0,0,7.32,0.02,7.32,5.64,1.67,5.65,NA,NA,7,7,7,2,NA,NA
L-COL-1947-3-16,Colombia,3/16/1947,1947,70,100,100,0,2,9,13,NA,NA,NA,NA,0,0,131,-99,-99,0,0,0,0,0,2.01,0,2.01,1.97,0,1.97,NA,NA,7,7,7,2,NA,NA
L-COL-1949-6-5,Colombia,6/5/1949,1949,70,100,100,0,2,9,13,NA,NA,NA,NA,0,0,132,-99,-99,0,0,0,0,0,2.01,0,2.01,2,0,2,NA,NA,7,7,7,3,NA,NA
L-COL-1958-3-16,Colombia,3/16/1958,1958,70,100,100,0,-99,-99,-99,NA,NA,NA,NA,0,0,148,-99,-99,0,0,0,0,0,2.43,0.9,2.43,2.65,0,2.65,NA,NA,7,7,7,2,NA,NA
L-COL-1960-3-20,Colombia,3/20/1960,1960,70,100,100,0,-99,-99,-99,NA,NA,NA,NA,0,0,152,-99,-99,0,0,0,0,0,3.44,0.1,3.44,3.56,0,3.56,NA,NA,7,7,7,2,NA,NA
L-COL-1962-3-18,Colombia,3/18/1962,1962,70,100,100,0,-99,-99,-99,NA,NA,NA,NA,0,0,184,-99,-99,0,0,0,0,0,3.96,0.3,3.96,4.02,0,4.02,NA,NA,7,7,7,2,NA,NA
L-COL-1964-3-15,Colombia,3/15/1964,1964,70,100,100,0,-99,-99,-99,NA,NA,NA,NA,0,0,184,-99,-99,0,0,0,0,0,3.76,1,3.76,3.75,0,3.75,NA,NA,7,7,7,2,NA,NA
L-COL-1966-3-20,Colombia,3/20/1966,1966,70,100,100,0,-99,-99,-99,NA,NA,NA,NA,0,0,190,-99,-99,0,0,0,0,0,4.45,0.8,4.45,4.43,0,4.43,NA,NA,7,7,7,2,NA,NA
L-COL-1968-3-17,Colombia,3/17/1968,1968,70,100,100,0,-99,-99,-99,NA,NA,NA,NA,0,0,204,-99,-99,0,0,0,0,0,4.12,0.8,4.12,4.24,0,4.24,NA,NA,7,7,7,2,NA,NA
L-COL-1970-4-19,Colombia,4/19/1970,1970,70,100,100,0,-99,-99,-99,NA,NA,NA,NA,0,0,210,-99,-99,0,0,0,0,0,5.88,2.5,5.9,5.91,0,5.91,NA,NA,7,7,7,2,NA,NA
L-COL-1974-4-21,Colombia,4/21/1974,1974,70,100,100,0,2,9,13,NA,NA,NA,NA,0,0,199,7.65,26,0,0,0,0,0,2.37,0,2.37,2.29,0,2.29,NA,NA,7,7,7,2,NA,NA
L-COL-1978-2-26,Colombia,2/26/1978,1978,70,100,100,0,2,9,13,NA,NA,NA,NA,0,0,199,7.65,26,0,0,0,0,0,2.17,1.19,2.17,2.06,0,2.06,NA,NA,7,7,7,2,NA,NA
L-COL-1982-3-14,Colombia,3/14/1982,1982,70,100,100,0,2,9,13,NA,NA,NA,NA,0,0,199,7.65,26,0,0,0,0,0,2.08,0.94,2.08,1.98,0,1.98,NA,NA,7,7,7,2,NA,NA
L-COL-1986-3-9,Colombia,3/9/1986,1986,70,100,100,0,2,9,13,NA,NA,NA,NA,0,0,199,7.65,26,0,0,0,0,0,2.66,6.44,2.69,2.45,5.53,2.47,NA,NA,7,7,7,2,NA,NA
L-COL-1990-3-11,Colombia,3/11/1990,1990,70,100,100,0,2,9,13,NA,NA,NA,NA,0,0,199,7.65,26,0,0,0,0,0,2.2,7.05,2.23,2.17,7.04,2.2,NA,NA,7,7,7,2,NA,NA
L-COL-1991-10-27,Colombia,10/27/1991,1991,70,100,100,0,2,9,13,NA,NA,NA,NA,0,0,161,4.88,33,0,0,0,0,0,3.3,4.78,3.33,2.99,2.48,3,NA,NA,7,7,7,2,NA,NA
L-COL-1994-3-13,Colombia,3/13/1994,1994,70,100,100,0,2,9,13,NA,NA,NA,NA,0,0,163,4.88,33,0,0,0,0,0,2.64,6.64,2.67,2.75,7.41,2.79,NA,NA,7,7,7,2,NA,NA
L-COL-1998-3-8,Colombia,3/8/1998,1998,70,100,100,0,2,9,13,NA,NA,NA,NA,0,0,161,4.88,33,0,0,0,0,0,3.5,17.25,3.9,3.16,4.35,3.18,NA,NA,7,7,7,2,NA,NA
